,"Scalar B, nT","SW Plasma Temperature, K","SW Proton Density, N/cm^3","SW Plasma Speed, km/s",Alpha/Prot. ratio,Flow pressure,Kp index,R (Sunspot No.),"Dst-index, nT",f10.7_index
1999-02-14,9.7,90881.0,6.7,449.0,0.019,2.47,17,204.0,-8,199.6
1999-02-15,7.5,231601.0,4.6,576.0,0.047,2.94,30,213.0,-9,185.5
1999-02-16,4.5,185068.0,2.0,517.0,0.034,0.99,10,197.0,-5,187.3
1999-02-17,8.4,92310.0,5.5,452.0,0.045,2.29,27,181.0,-18,185.3
1999-02-18,17.1,173609.0,5.2,599.0,0.096,4.64,60,155.0,-84,164.2
1999-02-19,6.3,58470.0,3.9,546.0,0.053,2.14,47,126.0,-77,160.5
1999-02-20,5.8,20901.0,1.7,438.0,0.034,0.62,7,127.0,-42,153.6
1999-02-21,5.7,45085.0,3.8,392.0,0.028,1.14,7,109.0,-24,144.0
1999-02-22,7.3,61159.0,6.8,396.0,0.033,2.09,17,70.0,-12,127.0
1999-02-23,6.3,105399.0,5.9,396.0,,1.85,20,62.0,-21,124.3
1999-02-24,6.6,71264.0,8.7,394.0,,2.7,20,56.0,-14,117.3
1999-02-25,8.0,59640.0,4.6,411.0,,1.56,13,65.0,-18,117.1
1999-02-26,6.4,57918.0,3.7,367.0,,1.04,3,75.0,-9,113.4
1999-02-27,6.0,53065.0,7.6,345.0,0.027,1.76,10,87.0,-8,112.9
1999-02-28,8.5,46140.0,13.3,357.0,0.019,3.12,23,114.0,-12,120.7
1999-03-01,14.5,113758.0,24.1,416.0,0.04,7.2,47,116.0,-69,118.0
1999-03-02,7.4,193156.0,4.9,501.0,0.038,2.39,33,132.0,-48,127.6
1999-03-03,7.9,87937.0,4.4,447.0,0.033,1.65,30,153.0,-37,134.6
1999-03-04,8.4,188730.0,5.9,504.0,0.05,2.9,40,144.0,-34,141.6
1999-03-05,6.6,137920.0,3.3,540.0,0.037,1.86,27,149.0,-30,125.4
1999-03-06,6.8,32720.0,3.8,475.0,0.031,1.58,27,119.0,-27,112.6
1999-03-07,6.7,113231.0,4.7,469.0,0.043,2.03,37,65.0,-43,108.3
1999-03-08,4.5,88443.0,4.4,428.0,0.026,1.51,23,62.0,-26,125.0
1999-03-09,6.6,68999.0,9.9,411.0,0.04,3.25,33,95.0,-36,125.3
1999-03-10,7.8,67951.0,11.1,441.0,0.06,4.44,40,92.0,-44,133.6
1999-03-11,6.0,16547.0,10.4,410.0,0.053,3.39,30,114.0,-24,135.3
1999-03-12,7.1,51778.0,12.8,408.0,,4.27,23,131.0,-13,138.5
1999-03-13,7.3,140920.0,5.8,474.0,,2.51,13,114.0,-12,142.7
1999-03-14,7.3,174134.0,5.7,470.0,,2.57,30,141.0,-12,148.7
1999-03-15,6.9,182630.0,4.0,509.0,,2.06,27,137.0,-24,148.4
1999-03-16,7.0,146426.0,2.7,468.0,,1.16,7,146.0,-8,154.1
1999-03-17,6.1,93093.0,4.0,417.0,,1.38,13,149.0,-2,152.9
1999-03-18,6.5,92360.0,3.9,431.0,,1.47,17,144.0,-1,146.7
1999-03-19,5.4,40226.0,4.5,377.0,,1.27,17,152.0,-7,138.1
1999-03-20,6.3,20196.0,5.0,320.0,,1.11,13,117.0,-14,131.6
1999-03-21,9.1,,,323.0,,,10,107.0,-3,123.1
1999-03-22,11.1,,,310.0,,,7,92.0,1,115.0
1999-03-23,9.7,125627.0,6.1,395.0,,2.04,13,45.0,8,112.2
1999-03-24,5.5,87626.0,4.9,411.0,,1.64,7,62.0,2,107.6
1999-03-25,8.6,71082.0,7.4,388.0,,2.23,17,56.0,2,106.4
1999-03-26,6.9,117696.0,4.7,439.0,,1.81,13,47.0,-7,103.1
1999-03-27,4.4,45539.0,6.1,383.0,,1.79,10,36.0,-1,104.1
1999-03-28,5.4,56198.0,10.6,334.0,,2.37,17,56.0,1,102.7
1999-03-29,8.9,154550.0,16.9,433.0,,5.56,40,77.0,-12,103.8
1999-03-30,8.6,232712.0,5.7,501.0,,2.87,37,83.0,-35,104.4
1999-03-31,6.8,105051.0,4.9,454.0,,2.02,30,77.0,-30,101.7
1999-04-01,7.8,62303.0,5.6,444.0,,2.23,20,65.0,-25,102.9
1999-04-02,6.9,46511.0,7.4,416.0,,2.57,23,57.0,-13,99.4
1999-04-03,5.8,92493.0,7.2,411.0,,2.47,23,71.0,-14,102.7
1999-04-04,6.1,93927.0,6.3,422.0,,2.2,27,104.0,-9,116.0
1999-04-05,4.8,169404.0,2.9,513.0,0.023,1.5,23,119.0,-14,132.7
1999-04-06,4.3,74964.0,2.4,452.0,0.03,0.89,20,135.0,-16,137.6
1999-04-07,4.7,32727.0,4.3,383.0,0.022,1.14,23,120.0,-25,141.7
1999-04-08,4.7,49638.0,9.3,367.0,0.019,2.25,17,131.0,-8,139.5
1999-04-09,5.4,48630.0,7.9,363.0,0.028,1.96,13,153.0,-3,136.7
1999-04-10,8.2,196674.0,7.5,467.0,0.047,2.63,30,132.0,-4,136.9
1999-04-11,5.1,258757.0,2.8,487.0,0.04,1.25,23,110.0,-16,131.3
1999-04-12,6.7,145043.0,2.6,425.0,0.05,0.94,17,112.0,-6,130.7
1999-04-13,4.8,95664.0,2.7,406.0,0.036,0.85,7,119.0,-3,130.3
1999-04-14,5.4,107714.0,4.5,393.0,0.045,1.39,17,109.0,-2,121.0
1999-04-15,5.6,121904.0,2.9,404.0,0.03,0.87,10,93.0,0,122.7
1999-04-16,7.8,56632.0,13.6,424.0,0.018,4.88,30,98.0,12,123.8
1999-04-17,17.1,28090.0,12.1,404.0,0.06,4.09,40,110.0,-52,116.6
1999-04-18,7.3,87416.0,8.9,382.0,0.034,2.45,17,81.0,-22,113.8
1999-04-19,7.6,124069.0,6.1,420.0,0.027,2.01,23,73.0,-21,110.9
1999-04-20,8.3,192822.0,7.0,523.0,0.038,3.59,37,73.0,-23,105.8
1999-04-21,7.1,40176.0,4.6,537.0,0.032,2.61,23,62.0,-16,104.4
1999-04-22,8.0,33940.0,4.1,451.0,,1.65,10,59.0,-6,101.4
1999-04-23,4.4,90183.0,5.6,450.0,0.038,2.22,13,62.0,1,99.3
1999-04-24,4.6,74471.0,5.7,437.0,0.022,1.98,13,75.0,0,102.0
1999-04-25,4.6,39787.0,4.7,393.0,0.023,1.32,10,66.0,2,103.8
1999-04-26,7.2,81817.0,4.5,399.0,0.023,1.2,17,69.0,1,105.8
1999-04-27,8.3,260426.0,1.4,475.0,0.046,0.68,27,81.0,-14,110.0
1999-04-28,7.4,101623.0,4.5,444.0,0.006,1.55,33,81.0,-26,111.3
1999-04-29,8.1,160953.0,7.9,482.0,0.026,3.34,37,90.0,-22,123.9
1999-04-30,6.4,191118.0,3.6,601.0,0.04,2.47,37,97.0,-21,125.3
1999-05-01,4.4,143530.0,2.5,623.0,0.042,1.87,37,107.0,-18,134.9
1999-05-02,4.0,109466.0,2.5,559.0,0.049,1.56,27,129.0,-17,137.9
1999-05-03,3.6,96839.0,2.3,496.0,0.043,1.13,20,112.0,-14,129.2
1999-05-04,3.1,65870.0,3.3,443.0,0.042,1.25,10,118.0,-4,141.1
1999-05-05,5.4,75731.0,7.1,409.0,0.038,2.39,17,124.0,8,143.3
1999-05-06,8.4,192071.0,4.2,467.0,,1.81,23,146.0,-2,149.5
1999-05-07,4.9,116770.0,2.7,462.0,,1.14,20,200.0,-7,166.4
1999-05-08,4.6,103516.0,2.4,416.0,0.046,0.83,10,214.0,-2,175.1
1999-05-09,5.2,71531.0,3.6,392.0,0.05,1.11,13,210.0,6,181.7
1999-05-10,5.2,206845.0,2.0,419.0,0.053,0.69,10,191.0,5,172.8
1999-05-11,6.3,104857.0,0.5,350.0,0.035,0.12,3,188.0,2,162.6
1999-05-12,7.6,48620.0,6.3,399.0,0.026,1.9,20,172.0,13,156.3
1999-05-13,10.9,144155.0,12.7,432.0,0.052,4.49,37,142.0,-22,150.5
1999-05-14,5.6,113872.0,4.6,443.0,0.052,1.82,20,132.0,-16,147.3
1999-05-15,5.0,70687.0,5.7,404.0,0.048,1.87,17,148.0,-2,146.8
1999-05-16,3.9,20671.0,6.9,392.0,0.015,1.86,7,148.0,6,155.6
1999-05-17,4.4,18163.0,7.0,361.0,0.035,1.73,7,139.0,9,148.6
1999-05-18,11.8,310463.0,11.9,552.0,0.068,6.17,40,131.0,3,143.8
1999-05-19,4.2,130818.0,2.3,595.0,0.058,1.68,23,132.0,-8,145.8
1999-05-20,3.8,104304.0,2.3,523.0,0.052,1.28,20,135.0,-1,145.9
1999-05-21,4.1,92296.0,3.7,462.0,0.04,1.52,13,153.0,5,143.7
1999-05-22,4.2,87577.0,4.2,417.0,0.03,1.38,7,138.0,10,143.7
1999-05-23,6.7,113455.0,6.2,437.0,0.034,2.27,20,121.0,13,144.2
1999-05-24,7.0,68310.0,12.9,435.0,0.021,4.45,23,120.0,21,140.4
1999-05-25,6.8,249086.0,5.5,530.0,0.03,2.73,27,129.0,-15,146.8
1999-05-26,4.8,72431.0,4.2,442.0,0.013,1.43,17,160.0,-2,156.6
1999-05-27,5.2,99627.0,4.1,451.0,0.018,1.51,17,167.0,4,159.3
1999-05-28,3.8,71714.0,3.9,417.0,0.013,1.2,17,167.0,-3,156.2
1999-05-29,6.9,37285.0,3.5,393.0,0.024,0.99,7,162.0,10,152.7
1999-05-30,6.4,72827.0,4.2,381.0,0.024,1.1,10,150.0,12,161.1
1999-05-31,6.5,67457.0,2.0,343.0,0.055,0.47,7,153.0,4,170.1
1999-06-01,5.5,40583.0,6.8,356.0,0.03,1.64,17,206.0,16,181.2
1999-06-02,7.7,88374.0,5.4,380.0,0.057,1.59,20,203.0,9,178.1
1999-06-03,9.2,52185.0,5.0,428.0,0.034,1.69,17,197.0,15,178.5
1999-06-04,6.1,113619.0,4.2,416.0,0.042,1.43,20,211.0,10,175.9
1999-06-05,4.8,87121.0,3.2,424.0,0.034,1.09,10,217.0,12,168.8
1999-06-06,4.6,46735.0,2.8,387.0,0.032,0.81,7,220.0,15,172.9
1999-06-07,4.3,45387.0,5.6,362.0,0.026,1.36,13,185.0,18,162.4
1999-06-08,8.7,69508.0,13.4,384.0,0.031,3.36,27,197.0,12,161.3
1999-06-09,7.0,405706.0,1.9,583.0,0.05,1.27,27,241.0,-4,170.3
1999-06-10,3.4,207472.0,1.1,500.0,0.028,0.57,10,220.0,-3,166.0
1999-06-11,3.9,48019.0,2.1,410.0,0.023,0.62,10,239.0,-1,169.8
1999-06-12,5.2,55033.0,2.1,402.0,0.023,0.62,13,230.0,-2,173.2
1999-06-13,4.0,52892.0,2.8,378.0,0.02,0.73,13,229.0,2,173.0
1999-06-14,3.1,29413.0,4.3,340.0,0.012,0.89,3,221.0,7,173.5
1999-06-15,5.7,24106.0,10.0,303.0,0.011,1.68,13,209.0,19,163.5
1999-06-16,6.7,87131.0,10.5,346.0,0.038,2.4,17,181.0,18,157.6
1999-06-17,7.2,99682.0,7.1,371.0,0.05,1.94,17,146.0,15,151.3
1999-06-18,5.9,77260.0,6.3,386.0,0.058,1.96,17,120.0,15,151.2
1999-06-19,4.2,70708.0,5.1,374.0,0.049,1.43,10,119.0,13,143.3
1999-06-20,5.7,29983.0,5.2,345.0,0.023,1.16,7,93.0,15,156.5
1999-06-21,4.5,23075.0,4.9,307.0,0.02,0.83,3,119.0,17,150.3
1999-06-22,5.1,16440.0,8.5,304.0,0.019,1.41,3,160.0,23,166.9
1999-06-23,5.8,22827.0,7.8,293.0,0.006,1.16,10,217.0,10,173.0
1999-06-24,5.0,34732.0,9.3,286.0,0.011,1.34,13,293.0,7,191.1
1999-06-25,4.3,32086.0,9.0,283.0,0.014,1.28,7,292.0,14,207.5
1999-06-26,13.8,98363.0,17.2,349.0,0.019,3.78,33,274.0,13,206.1
1999-06-27,10.8,424378.0,6.5,507.0,0.056,3.16,37,259.0,2,214.3
1999-06-28,6.8,141384.0,1.8,707.0,0.055,2.1,33,254.0,-18,203.2
1999-06-29,4.4,99838.0,0.8,551.0,0.032,0.47,17,241.0,-12,197.7
1999-06-30,5.2,105704.0,0.5,472.0,0.045,0.22,7,223.0,-7,216.5
1999-07-01,5.2,118583.0,1.0,477.0,0.047,0.44,17,215.0,-4,202.0
1999-07-02,8.1,229127.0,4.4,609.0,0.052,3.29,37,223.0,-8,193.4
1999-07-03,5.3,94613.0,1.6,544.0,0.025,0.94,20,217.0,-18,203.5
1999-07-04,4.3,29067.0,0.9,447.0,0.026,0.33,3,205.0,-5,191.9
1999-07-05,4.4,17740.0,1.8,393.0,0.028,0.52,7,199.0,6,180.0
1999-07-06,7.2,50261.0,2.8,386.0,0.065,0.94,20,186.0,-4,173.5
1999-07-07,5.5,54048.0,2.6,448.0,0.019,0.91,10,179.0,6,163.7
1999-07-08,7.4,57968.0,3.0,388.0,0.021,0.83,17,173.0,-2,154.1
1999-07-09,4.4,37664.0,2.0,324.0,0.024,0.38,10,176.0,-7,155.9
1999-07-10,5.1,19995.0,4.1,315.0,0.035,0.77,10,171.0,-1,161.5
1999-07-11,5.0,23877.0,7.4,286.0,0.04,1.16,10,176.0,1,157.8
1999-07-12,6.0,46176.0,14.4,300.0,0.021,2.37,23,199.0,-13,159.2
1999-07-13,4.0,35406.0,6.4,297.0,0.016,1.0,10,157.0,-3,148.3
1999-07-14,4.3,31065.0,10.0,303.0,0.016,1.72,10,128.0,9,133.9
1999-07-15,7.1,96146.0,6.4,374.0,0.049,1.73,23,122.0,-1,133.8
1999-07-16,5.2,68864.0,4.8,357.0,0.064,1.27,10,118.0,5,136.4
1999-07-17,5.0,43506.0,7.7,329.0,0.045,1.64,7,121.0,13,141.3
1999-07-18,3.9,32807.0,10.3,315.0,0.032,1.94,10,137.0,15,142.8
1999-07-19,4.0,23554.0,12.9,305.0,0.014,2.12,10,121.0,20,145.8
1999-07-20,6.4,54840.0,13.4,310.0,0.02,2.28,13,118.0,25,144.1
1999-07-21,10.5,56274.0,9.5,302.0,0.033,1.67,23,121.0,0,152.1
1999-07-22,12.4,157668.0,10.6,402.0,0.043,3.04,37,144.0,-26,157.8
1999-07-23,5.9,143593.0,3.2,485.0,0.047,1.48,23,148.0,-18,199.9
1999-07-24,5.5,108694.0,2.5,463.0,0.044,1.07,23,173.0,-11,190.1
1999-07-25,4.5,86974.0,2.3,443.0,0.041,0.87,20,182.0,-10,188.0
1999-07-26,4.5,88174.0,2.3,432.0,0.042,0.83,17,153.0,-7,177.8
1999-07-27,6.2,92088.0,3.3,435.0,0.036,1.22,13,176.0,4,179.9
1999-07-28,5.7,15462.0,3.0,395.0,0.029,0.89,20,220.0,-7,203.9
1999-07-29,6.1,31458.0,3.0,357.0,0.081,0.85,13,246.0,-11,208.6
1999-07-30,11.2,122386.0,9.4,477.0,0.048,6.12,43,252.0,-10,212.2
1999-07-31,7.6,128036.0,2.6,581.0,0.045,1.79,37,223.0,-34,206.7
1999-08-01,5.3,35434.0,3.3,494.0,0.043,2.0,13,252.0,-15,222.9
1999-08-02,3.9,25007.0,1.8,419.0,0.049,0.65,17,250.0,-14,218.8
1999-08-03,3.6,21643.0,4.2,349.0,0.085,1.15,13,229.0,-4,216.9
1999-08-04,7.1,36172.0,12.6,350.0,0.069,3.28,20,193.0,0,206.0
1999-08-05,5.4,30987.0,11.8,343.0,0.034,2.59,17,193.0,4,182.1
1999-08-06,8.6,132567.0,11.4,378.0,0.052,2.79,27,167.0,2,175.3
1999-08-07,7.4,109044.0,2.4,429.0,0.035,0.85,23,152.0,-15,157.6
1999-08-08,5.8,61758.0,2.6,389.0,0.03,0.76,17,149.0,-11,141.7
1999-08-09,8.6,22169.0,6.5,376.0,0.033,1.75,23,115.0,-35,141.9
1999-08-10,10.5,44608.0,11.4,330.0,0.04,2.4,10,82.0,1,130.8
1999-08-11,9.6,97707.0,8.0,339.0,0.036,1.74,17,79.0,1,131.4
1999-08-12,5.4,38285.0,10.2,391.0,0.03,2.92,20,91.0,1,126.4
1999-08-13,5.2,25833.0,11.4,376.0,0.037,3.14,20,102.0,-6,129.8
1999-08-14,4.4,25101.0,13.0,328.0,0.059,2.91,10,87.0,6,131.5
1999-08-15,10.3,67175.0,21.3,367.0,0.034,6.04,30,74.0,13,134.5
1999-08-16,12.2,290800.0,6.9,547.0,0.063,4.31,37,67.0,-9,134.4
1999-08-17,7.4,169098.0,3.6,565.0,0.05,2.29,40,55.0,-25,144.5
1999-08-18,8.0,294046.0,2.0,622.0,,1.53,40,58.0,-28,133.9
1999-08-19,7.1,387731.0,1.6,714.0,0.033,1.61,37,64.0,-20,138.0
1999-08-20,5.8,257692.0,1.7,616.0,0.036,1.24,43,73.0,-37,155.2
1999-08-21,5.5,99860.0,0.9,507.0,0.032,0.47,13,88.0,-22,165.0
1999-08-22,6.0,10384.0,1.8,428.0,0.023,0.59,20,103.0,-27,176.7
1999-08-23,10.3,60672.0,6.6,417.0,0.036,2.29,40,115.0,-53,191.7
1999-08-24,9.4,166111.0,6.7,465.0,0.054,2.88,40,131.0,-42,206.4
1999-08-25,7.7,225594.0,2.4,538.0,0.031,1.33,20,196.0,-15,212.9
1999-08-26,7.7,234851.0,2.1,527.0,0.034,1.08,27,206.0,-18,226.9
1999-08-27,6.2,267173.0,1.4,621.0,0.028,1.0,27,194.0,-16,227.7
1999-08-28,5.0,224877.0,0.9,609.0,0.031,0.62,27,223.0,-18,253.4
1999-08-29,4.9,162021.0,1.1,560.0,0.033,0.65,23,231.0,-14,222.5
1999-08-30,5.7,116554.0,3.6,517.0,0.04,1.85,37,228.0,-9,201.9
1999-08-31,6.5,187483.0,4.0,559.0,0.06,2.57,33,165.0,-12,186.1
1999-09-01,6.1,155476.0,2.4,531.0,0.046,1.35,33,140.0,-40,165.8
1999-09-02,7.7,72746.0,2.8,433.0,0.041,1.01,20,122.0,-22,159.3
1999-09-03,7.1,130103.0,4.1,456.0,0.051,1.7,27,115.0,-20,141.7
1999-09-04,5.3,185421.0,2.7,480.0,0.043,1.23,27,103.0,-15,133.5
1999-09-05,5.9,94598.0,4.5,408.0,0.032,1.32,13,106.0,-9,123.8
1999-09-06,5.4,56632.0,10.8,352.0,0.028,2.51,13,86.0,3,120.4
1999-09-07,9.4,173642.0,9.5,433.0,0.037,3.13,30,103.0,-7,114.1
1999-09-08,7.1,99876.0,5.3,436.0,0.031,1.94,20,113.0,-14,108.4
1999-09-09,7.4,67363.0,8.4,407.0,,2.75,20,109.0,5,108.0
1999-09-10,8.4,195120.0,7.5,465.0,0.043,3.13,30,110.0,-4,123.7
1999-09-11,5.5,162706.0,3.5,497.0,0.044,1.72,20,113.0,-12,124.1
1999-09-12,8.7,180971.0,11.2,496.0,0.047,5.25,37,126.0,-16,142.6
1999-09-13,7.9,296458.0,4.0,578.0,0.04,2.64,47,152.0,-60,156.5
1999-09-14,6.0,312472.0,2.6,567.0,0.047,1.63,33,167.0,-42,158.2
1999-09-15,8.2,271086.0,2.5,567.0,0.049,1.6,37,168.0,-30,156.6
1999-09-16,6.2,161018.0,2.0,572.0,0.069,1.34,40,165.0,-46,159.9
1999-09-17,5.7,161462.0,2.5,534.0,0.083,1.51,30,147.0,-25,159.1
1999-09-18,5.6,143300.0,3.0,492.0,0.037,1.4,23,147.0,-23,153.0
1999-09-19,4.9,66788.0,3.2,423.0,0.047,1.1,23,128.0,-20,150.6
1999-09-20,5.5,59111.0,6.3,379.0,0.031,1.66,20,97.0,-17,146.2
1999-09-21,7.2,52891.0,10.4,379.0,0.031,2.76,23,65.0,-7,147.9
1999-09-22,16.4,106195.0,18.0,433.0,0.053,7.76,40,89.0,-19,141.5
1999-09-23,10.3,34427.0,3.1,529.0,0.11,2.09,30,85.0,-97,137.8
1999-09-24,5.9,75418.0,3.7,473.0,0.082,1.79,13,61.0,-40,132.4
1999-09-25,5.6,77313.0,5.7,409.0,0.059,1.95,7,43.0,-16,126.1
1999-09-26,9.5,85198.0,11.9,400.0,0.04,4.02,23,46.0,-12,123.3
1999-09-27,9.1,277922.0,5.6,615.0,0.052,4.26,47,52.0,-44,124.4
1999-09-28,6.1,156958.0,3.5,574.0,0.042,2.23,40,68.0,-39,126.5
1999-09-29,6.8,147678.0,4.2,539.0,0.043,2.41,37,77.0,-30,125.3
1999-09-30,4.8,139128.0,3.6,538.0,,2.08,37,86.0,-40,125.1
1999-10-01,4.0,76114.0,4.3,463.0,0.069,1.87,20,72.0,-19,121.9
1999-10-02,6.1,70201.0,8.2,411.0,0.044,2.71,27,93.0,-20,126.6
1999-10-03,7.9,101064.0,7.4,400.0,0.031,2.22,20,98.0,-14,134.7
1999-10-04,7.4,165328.0,7.5,435.0,0.036,2.69,30,111.0,-19,144.4
1999-10-05,9.1,210304.0,7.4,497.0,0.044,3.47,33,179.0,-12,146.2
1999-10-06,5.5,157247.0,4.4,508.0,0.039,2.19,13,197.0,-9,133.5
1999-10-07,5.6,73431.0,4.6,409.0,0.031,1.46,13,200.0,-3,129.2
1999-10-08,5.5,89942.0,6.3,424.0,0.037,2.16,17,163.0,-8,150.9
1999-10-09,5.7,79616.0,9.6,398.0,0.044,3.04,17,189.0,2,152.8
1999-10-10,14.0,299021.0,6.6,512.0,0.038,3.31,43,188.0,-38,160.0
1999-10-11,8.0,288510.0,3.5,563.0,0.031,2.04,40,182.0,-37,166.0
1999-10-12,7.3,167920.0,4.7,578.0,0.05,3.14,50,210.0,-48,182.9
1999-10-13,7.0,210451.0,4.6,587.0,,3.11,37,227.0,-43,190.1
1999-10-14,7.5,206520.0,4.4,614.0,,3.28,43,218.0,-33,198.7
1999-10-15,6.0,309809.0,1.9,694.0,0.04,1.85,40,166.0,-46,197.1
1999-10-16,5.3,145283.0,2.5,622.0,0.048,1.89,40,176.0,-33,187.8
1999-10-17,5.2,83169.0,3.8,520.0,0.054,2.04,33,181.0,-33,176.8
1999-10-18,4.9,69520.0,4.4,432.0,0.07,1.77,17,165.0,-16,171.4
1999-10-19,4.9,28382.0,5.5,373.0,0.026,1.41,13,158.0,-14,168.2
1999-10-20,6.9,19884.0,6.3,348.0,0.04,1.57,7,163.0,2,157.4
1999-10-21,18.4,106208.0,13.0,441.0,0.034,4.89,30,140.0,9,157.0
1999-10-22,14.2,261518.0,7.6,608.0,0.044,5.18,57,124.0,-134,158.8
1999-10-23,7.3,242825.0,3.6,620.0,0.047,2.75,43,114.0,-65,162.8
1999-10-24,5.8,145376.0,3.2,571.0,0.039,2.0,40,130.0,-58,157.1
1999-10-25,4.5,153585.0,2.7,566.0,0.041,1.68,30,174.0,-45,177.2
1999-10-26,5.0,122592.0,4.2,467.0,0.044,1.72,23,207.0,-29,187.1
1999-10-27,6.4,76597.0,5.4,392.0,0.047,1.65,33,202.0,-47,194.8
1999-10-28,8.0,89980.0,6.9,395.0,0.052,2.19,33,195.0,-45,181.5
1999-10-29,7.3,67272.0,10.3,386.0,0.037,3.03,23,198.0,-33,177.2
1999-10-30,5.0,88720.0,7.9,401.0,,2.56,17,224.0,-27,167.0
1999-10-31,9.2,98906.0,12.7,400.0,,3.93,23,187.0,-9,158.1
1999-11-01,7.2,106273.0,6.4,440.0,0.053,2.46,23,163.0,-15,148.4
1999-11-02,6.0,74615.0,5.3,413.0,0.042,1.77,17,140.0,-16,140.6
1999-11-03,6.4,42839.0,6.2,368.0,0.037,1.59,13,114.0,-9,140.8
1999-11-04,9.1,107365.0,6.7,362.0,0.025,1.61,13,134.0,-1,145.1
1999-11-05,6.7,57800.0,12.6,336.0,0.038,3.24,10,144.0,4,157.8
1999-11-06,5.8,61322.0,15.2,352.0,0.035,3.68,23,146.0,-1,147.4
1999-11-07,13.8,220484.0,12.1,451.0,0.05,4.55,40,174.0,-38,170.8
1999-11-08,8.6,162351.0,6.2,540.0,0.041,3.41,40,206.0,-52,188.4
1999-11-09,6.3,176118.0,3.2,615.0,0.042,2.39,40,239.0,-46,225.5
1999-11-10,5.6,142417.0,3.9,552.0,0.05,2.34,33,291.0,-25,243.6
1999-11-11,6.7,227989.0,2.7,595.0,0.04,1.82,40,290.0,-42,235.0
1999-11-12,4.9,120474.0,1.1,554.0,0.044,0.61,23,266.0,-34,227.1
1999-11-13,8.7,35046.0,3.3,445.0,0.054,1.36,47,232.0,-67,219.1
1999-11-14,5.9,62626.0,3.0,440.0,0.068,1.18,27,206.0,-62,214.2
1999-11-15,4.9,53504.0,3.8,370.0,0.046,1.03,13,216.0,-29,201.1
1999-11-16,10.8,35018.0,10.4,335.0,0.076,2.5,27,242.0,-37,228.2
1999-11-17,10.6,216185.0,6.1,447.0,,2.44,27,235.0,-30,216.3
1999-11-18,6.0,251921.0,3.2,541.0,0.035,1.78,33,225.0,-31,212.9
1999-11-19,5.4,107476.0,4.3,448.0,0.027,1.6,27,232.0,-34,205.1
1999-11-20,8.1,99038.0,6.6,443.0,0.045,2.59,20,215.0,-16,199.5
1999-11-21,9.8,84879.0,9.3,393.0,0.049,2.88,27,201.0,-13,205.0
1999-11-22,9.8,56442.0,5.9,453.0,0.021,2.21,23,194.0,-12,187.2
1999-11-23,8.6,41681.0,4.9,444.0,0.027,1.81,33,155.0,-24,180.9
1999-11-24,6.8,58605.0,10.6,450.0,0.043,4.17,33,146.0,-23,181.9
1999-11-25,8.1,81496.0,12.7,403.0,0.045,4.06,30,144.0,-13,179.0
1999-11-26,5.1,76327.0,3.2,403.0,0.037,0.99,10,134.0,-14,167.7
1999-11-27,6.2,50669.0,4.9,374.0,0.062,1.45,3,175.0,2,164.5
1999-11-28,6.3,61754.0,8.7,370.0,0.028,2.17,23,148.0,-4,170.1
1999-11-29,8.0,68557.0,5.5,386.0,0.05,1.62,10,110.0,-2,159.5
1999-11-30,11.4,54408.0,12.4,367.0,0.062,3.44,23,131.0,6,158.3
1999-12-01,9.5,47254.0,8.2,340.0,,1.91,13,142.0,5,160.4
1999-12-02,10.0,34703.0,16.5,344.0,,3.93,13,137.0,13,160.9
1999-12-03,12.7,137348.0,11.2,425.0,,3.82,30,97.0,-7,147.5
1999-12-04,11.7,328292.0,4.3,633.0,,3.23,40,79.0,-19,143.3
1999-12-05,5.5,169581.0,2.1,658.0,,1.83,33,70.0,-24,138.6
1999-12-06,5.8,135249.0,2.5,606.0,0.048,1.83,33,87.0,-19,138.6
1999-12-07,4.9,138148.0,2.4,596.0,0.051,1.72,30,81.0,-14,148.8
1999-12-08,5.2,164484.0,2.6,552.0,0.031,1.47,30,108.0,-15,145.6
1999-12-09,5.1,147701.0,2.1,524.0,0.035,1.07,27,120.0,-18,151.5
1999-12-10,4.2,95171.0,1.9,489.0,0.047,0.9,23,152.0,-14,159.5
1999-12-11,5.1,105084.0,2.5,439.0,0.057,0.98,17,139.0,-11,154.3
1999-12-12,6.2,161331.0,1.5,463.0,0.045,0.79,23,123.0,-13,154.4
1999-12-13,11.4,98838.0,5.5,489.0,0.034,2.61,33,141.0,-46,161.0
1999-12-14,10.0,96497.0,2.9,437.0,0.027,1.04,7,143.0,-23,163.1
1999-12-15,9.4,111752.0,5.2,377.0,0.033,1.41,7,127.0,-4,173.1
1999-12-16,7.2,114204.0,4.5,424.0,0.036,1.54,13,130.0,-4,187.9
1999-12-17,6.0,95108.0,4.0,415.0,,1.36,17,141.0,-4,194.4
1999-12-18,6.1,83837.0,5.3,386.0,,1.58,17,137.0,4,198.9
1999-12-19,5.3,101212.0,4.6,398.0,,1.45,13,138.0,2,200.3
1999-12-20,4.7,72769.0,4.8,376.0,,1.36,7,141.0,8,202.4
1999-12-21,3.5,71548.0,4.2,349.0,,1.03,7,128.0,8,210.1
1999-12-22,3.9,,,302.0,,,0,130.0,9,195.1
1999-12-23,4.6,46161.0,45.9,290.0,,9.52,7,123.0,24,191.9
1999-12-24,13.2,122121.0,20.9,398.0,,5.91,23,134.0,14,176.5
